recid,boro,uf1_1,uf1_2,uf1_3,uf1_4,uf1_5,uf1_6,uf1_7,uf1_8,uf1_9,uf1_10,uf1_11,uf1_12,uf1_13,uf1_14,uf1_15,uf1_16,uf1_35,uf1_17,uf1_18,uf1_19,uf1_20,uf1_21,uf1_22,sc23,sc24,sc36,sc37,sc38,sc30,sc518,uf49,sc520,uf33,uf51,sc522,sc553,sc555,sc523,sc524,sc525,sc526,sc527,sc528,sc529,sc530,sc531,sc532,sc533,sc534,sc535,uf31,uf19,new_csr,nusc,sc26,uf23,rec62,rec64,uf32,rec21,cd,seqno,fw,hflag6,hflag3,hflag15,hflag17,hflag8,hflag5
3,1,9,9,9,9,1,9,9,9,9,1,9,9,1,9,9,9,9,1,9,9,1,9,9,2,2,1,1,1,2,2,12,2,05,07,1,1,1,1,01,0,3,0,4,1,1,6,2,1,3,03,99999,1,04,02,11,07,1,1,9999,1,05,023599,219.81561,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,1,2,01,2,02,02,2,9,2,7,04,0,3,0,4,2,1,1,1,1,3,03,99999,2,04,13,11,07,1,1,9999,1,06,519576,232.77774,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,12,2,06,08,1,1,1,5,04,0,3,0,4,2,2,1,2,1,3,08,99999,2,04,03,11,03,1,1,9999,1,06,491110,170.49811,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,2,2,13,2,06,04,1,1,1,1,01,0,3,0,4,1,3,6,2,3,2,99,99999,2,07,03,05,05,1,1,9999,1,06,729924,181.90267,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,12,2,05,02,1,1,1,4,03,0,3,0,4,2,3,1,2,3,2,99,99999,2,07,03,05,06,1,1,9999,1,06,023197,252.63356,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,2,3,13,2,05,01,1,1,1,5,04,0,3,0,4,2,2,6,4,2,2,99,99999,2,17,03,05,06,1,1,9999,1,06,292414,218.18353,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,8,2,11,2,05,04,1,1,1,3,03,0,3,0,4,1,2,1,2,2,2,99,99999,2,17,03,05,01,1,1,9999,1,06,759766,188.9307,0,0,0,0,0,0
3,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,1,2,11,2,05,04,1,1,1,3,03,0,3,0,4,2,2,6,4,2,3,08,99999,2,04,03,11,01,1,1,9999,8,06,169012,262.3004,0,0,0,0,0,0
3,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,11,2,05,04,1,1,1,3,03,0,3,0,4,2,2,6,4,2,3,08,99999,2,04,03,11,01,1,1,9999,8,06,090558,289.03724,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,06,07,1,1,1,4,02,0,3,0,4,1,3,3,1,3,3,08,99999,2,04,03,11,05,1,1,9999,1,06,190452,170.49811,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,8,8,1,2,13,2,06,07,1,1,1,3,02,0,3,0,4,1,3,3,1,3,3,08,99999,2,04,03,11,05,1,1,9999,1,06,469722,170.49811,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,4,2,03,1,01,03,2,9,2,4,03,0,3,0,4,2,1,6,2,1,3,06,99999,2,04,13,11,08,1,1,9999,1,06,239976,317.94097,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,06,07,1,1,1,4,03,0,3,0,4,1,3,6,1,3,3,02,99999,2,04,03,11,05,1,1,9999,1,06,444907,277.45888,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,07,08,1,1,1,4,03,0,3,0,4,1,3,5,1,3,3,09,99999,2,04,03,11,05,1,1,9999,1,06,895092,263.30925,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,2,1,1,2,12,8,05,05,1,2,2,3,02,0,3,0,4,1,3,3,2,3,1,99,00800,2,80,03,07,06,1,1,0266,1,06,092851,188.42008,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,2,1,1,2,12,2,05,02,1,1,1,4,03,0,3,0,4,2,3,4,1,3,1,99,01700,2,80,03,07,06,1,1,0425,1,06,033899,225.8407,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,3,2,03,2,01,03,2,9,2,6,04,0,3,0,4,2,1,4,2,1,3,02,99999,2,04,13,11,06,1,1,9999,1,06,358628,225.8407,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,03,1,02,03,2,9,2,4,03,0,3,0,4,2,1,2,2,1,1,99,00950,2,80,13,07,09,1,1,0237,1,06,589528,216.06624,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,3,2,12,2,04,02,2,9,2,4,03,0,3,0,4,1,1,5,2,1,1,99,01500,1,30,02,07,08,1,1,0375,1,06,740222,224.4896,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,1,9,2,2,2,4,1,5,8,05,8,02,03,2,9,8,2,02,2,9,3,9,2,1,8,8,8,1,99,01000,2,80,12,07,07,5,6,0500,1,07,096938,228.83412,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,1,1,2,11,2,04,04,2,9,2,2,02,0,3,0,4,1,1,1,2,1,1,99,01000,1,30,02,07,08,1,1,0500,1,07,904120,202.07259,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,1,4,2,06,2,01,02,2,9,2,3,02,0,3,0,4,1,1,6,2,1,3,03,99999,2,04,02,11,08,1,1,9999,1,07,140951,199.35971,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,5,2,06,2,01,02,2,9,2,3,02,0,3,0,4,1,1,2,2,1,1,99,01150,2,80,02,07,08,1,1,0383,1,07,723700,202.07259,0,0,0,0,0,0
3,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,12,2,05,05,1,1,1,3,02,0,3,0,4,1,1,1,2,1,3,03,99999,1,04,02,11,08,1,1,9999,8,07,917151,291.7635,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,2,1,1,2,12,2,05,06,1,1,2,3,02,0,3,0,4,1,1,2,2,1,3,03,99999,1,04,02,11,08,1,1,9999,1,07,213995,239.69816,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,2,2,13,2,07,07,1,1,1,2,02,0,3,0,4,1,1,4,2,1,1,99,01500,1,31,03,07,05,1,1,0750,1,07,243592,202.07259,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,12,2,06,06,1,1,1,5,03,0,3,0,4,4,1,5,2,1,1,99,00250,2,05,03,06,06,1,1,0050,1,07,043063,286.71249,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,4,2,01,2,01,02,2,9,1,4,03,0,3,0,4,1,1,6,1,1,3,08,99999,2,04,13,11,08,1,1,9999,1,08,510479,192.29106,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,1,5,2,03,2,01,02,2,9,2,5,03,0,3,0,4,2,1,2,2,1,1,99,00900,2,80,13,07,04,1,1,0180,1,08,201668,178.19335,0,0,0,0,0,1
3,1,9,9,9,9,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,1,9,2,2,2,4,1,4,2,03,2,01,03,2,9,2,5,03,0,3,0,4,2,1,2,2,1,1,99,00900,2,80,13,07,04,1,1,0180,1,08,920337,242.05857,0,0,0,0,0,1
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,8,2,13,2,07,06,1,1,1,3,02,0,3,0,4,2,2,4,1,3,3,02,99999,2,04,03,11,05,1,1,9999,1,08,498009,226.08134,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,8,1,1,1,3,2,13,2,07,08,1,1,2,6,04,0,3,0,4,3,2,1,1,3,1,99,01200,2,85,03,07,05,1,1,0200,1,08,659944,172.82254,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,03,1,1,1,4,03,0,3,0,4,4,3,4,1,3,3,02,99999,2,04,03,11,05,1,1,9999,1,08,111660,226.08134,0,0,0,0,0,0
3,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,2,13,2,07,03,1,1,1,3,02,0,3,0,4,4,3,2,1,3,3,02,99999,2,04,03,11,05,1,1,9999,8,08,385215,180.73988,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,5,1,03,2,01,02,2,9,1,5,04,0,3,0,4,2,1,6,3,1,3,06,99999,2,04,13,11,01,1,1,9999,1,08,735034,242.05857,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,1,5,1,03,2,01,03,2,9,2,5,04,0,3,0,4,2,1,6,3,1,3,06,99999,2,04,13,11,01,1,1,9999,1,08,486889,242.05857,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,1,5,2,08,2,02,02,2,9,2,3,02,0,3,0,4,2,1,6,2,1,1,99,00850,2,80,03,07,03,1,1,0283,1,08,221404,241.45945,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,1,1,2,12,1,04,02,1,2,8,2,02,0,3,0,4,1,1,3,2,1,1,99,00998,1,30,02,07,08,1,1,0499,1,08,348832,228.21565,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,5,2,03,2,01,02,2,9,2,3,02,0,3,0,4,1,1,4,2,1,3,04,99999,2,04,13,11,05,1,1,9999,1,09,009993,157.98626,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,8,2,03,2,01,03,2,9,2,3,02,0,3,0,4,1,1,4,2,1,3,04,99999,2,04,13,11,05,1,1,9999,1,09,362226,232.70692,0,0,0,0,0,0
3,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,2,03,1,02,02,2,9,1,1,01,0,3,0,4,2,1,6,2,1,3,08,99999,2,04,13,11,06,1,1,9999,8,09,604873,257.47503,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,3,4,2,03,1,01,02,2,9,1,2,02,0,3,2,9,2,1,5,4,1,3,09,99999,2,04,13,11,01,1,5,9999,1,09,999507,170.52248,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,8,2,01,2,01,02,2,9,1,3,02,0,3,0,4,2,1,6,2,1,3,08,99999,2,04,13,11,09,1,1,9999,1,09,003629,232.70692,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,1,3,2,2,4,3,5,2,03,2,01,01,2,9,2,1,01,2,9,2,9,2,1,4,1,1,3,10,99999,2,04,13,11,08,5,5,9999,1,09,510985,226.08134,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,1,1,1,2,12,2,05,07,1,2,2,1,01,0,3,0,4,1,1,2,2,1,1,99,00900,1,31,03,07,05,1,1,0900,1,09,983705,257.47503,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,1,08,2,03,01,2,9,2,3,02,0,3,1,9,2,1,6,3,1,3,09,99999,2,04,02,11,08,1,4,9999,1,09,013201,174.25584,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,3,2,2,4,2,3,2,02,2,01,02,2,9,2,5,03,0,3,0,4,2,1,5,1,1,2,99,99999,2,03,13,05,08,1,1,9999,1,09,291425,231.19603,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,2,4,3,3,2,03,2,01,02,2,9,2,6,03,0,3,0,4,2,1,4,4,1,2,99,99999,2,03,13,05,08,1,1,9999,1,09,320203,239.69816,0,0,0,0,0,0
3,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,2,05,2,03,03,2,9,2,5,04,0,3,0,4,2,1,4,8,1,2,99,99999,2,03,12,05,08,1,1,9999,8,09,747360,239.69816,1,1,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,06,2,01,01,2,9,1,4,03,0,3,0,4,2,1,1,2,1,1,99,01400,2,80,10,07,08,1,1,0350,1,09,531402,230.66479,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,1,1,2,13,2,05,07,1,2,2,3,02,0,3,0,4,1,1,1,2,1,1,99,01000,2,31,03,07,05,1,1,0333,1,09,633464,201.27948,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,1,1,2,13,2,05,07,1,2,2,1,01,0,3,0,4,1,1,3,2,1,1,99,00900,2,31,03,07,05,1,1,0900,1,09,588953,275.98631,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,12,1,05,07,1,1,2,3,02,0,3,0,4,1,3,2,1,3,3,09,99999,2,04,12,11,05,1,1,9999,1,10,042964,168.79423,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,12,1,05,07,1,1,2,3,02,0,3,0,4,1,3,2,1,3,3,09,99999,2,04,12,11,05,1,1,9999,1,10,277596,168.79423,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,01,2,01,01,2,9,2,1,01,0,3,0,4,2,1,6,2,1,3,05,99999,2,04,13,11,06,1,1,9999,1,10,189359,183.72506,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,9,1,2,2,1,4,1,4,2,01,2,01,02,2,9,2,5,04,0,3,0,4,2,1,3,1,1,2,99,99999,2,03,13,05,05,1,1,9999,1,10,885894,198.22802,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,9,1,1,9,9,9,9,9,1,9,2,2,2,4,2,5,2,03,2,02,01,2,9,1,3,02,0,3,0,4,2,1,2,1,1,3,06,99999,2,04,13,11,07,1,1,9999,1,10,909590,185.16727,0,0,0,0,1,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,1,9,2,2,1,4,1,5,2,01,2,01,01,2,9,1,1,01,0,3,0,4,2,1,6,2,1,3,03,99999,2,04,13,11,06,1,1,9999,1,10,503298,166.33512,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,1,9,9,9,9,8,8,8,8,8,8,2,2,1,4,1,5,2,03,2,01,03,2,9,2,4,03,0,3,0,4,1,1,6,2,1,1,99,01400,2,80,13,07,05,1,1,0350,1,10,764783,282.42139,0,0,0,0,1,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,1,4,1,4,2,03,2,01,98,2,9,2,4,03,0,3,0,4,1,1,6,2,1,3,03,99999,2,04,13,11,07,1,1,9999,1,10,908309,179.27635,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,03,2,01,02,2,9,2,2,02,0,3,0,4,2,1,6,1,1,3,09,99999,2,04,13,11,05,1,1,9999,1,10,061357,264.38801,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,03,2,01,03,2,9,2,2,02,0,3,0,4,2,1,6,1,1,3,09,99999,2,04,13,11,05,1,1,9999,1,10,914633,257.47503,0,0,0,0,0,0
3,1,1,9,9,9,9,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,1,9,9,3,2,2,4,2,5,2,03,2,01,01,2,9,1,1,01,0,3,0,4,2,1,6,1,1,3,06,99999,2,04,13,11,02,1,1,9999,1,10,936077,186.40937,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,1,4,3,4,2,05,2,01,03,2,9,2,4,03,0,3,0,4,2,1,3,2,1,1,99,01150,2,80,05,07,07,1,1,0287,1,10,817125,238.97532,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,1,1,2,12,2,05,05,1,1,1,3,03,0,3,0,4,1,1,2,2,1,1,99,01600,1,30,03,07,07,1,1,0533,1,10,994648,228.14404,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,1,1,5,2,11,2,05,06,1,2,2,5,04,0,3,0,4,1,1,6,2,1,3,06,99999,1,04,02,11,07,1,1,9999,1,10,152912,242.05857,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,1,1,2,11,2,05,07,1,2,2,2,02,0,3,0,4,1,1,2,2,1,1,99,02500,1,80,02,07,07,1,1,1250,1,10,937995,187.55462,0,0,0,0,0,0
3,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,11,2,05,06,1,1,1,2,02,0,3,0,4,2,1,1,2,1,1,99,01050,2,21,03,07,01,1,1,0525,8,10,384832,174.25584,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,1,9,2,2,1,4,1,1,2,11,2,04,04,2,9,2,3,02,0,3,0,4,1,1,1,2,1,3,01,99999,1,04,02,11,08,1,1,9999,1,10,856960,185.16727,0,0,0,0,0,0
3,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,2,13,2,06,08,1,2,2,4,03,0,3,0,4,1,1,2,2,1,1,99,00458,2,05,03,06,06,1,1,0114,8,10,818815,168.23391,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,8,4,8,2,2,10,2,03,05,2,9,2,4,03,0,3,0,4,2,1,4,2,1,1,99,01340,1,30,03,07,07,1,1,0335,1,10,968221,168.23391,0,0,0,0,0,1
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,3,1,1,04,2,01,03,2,9,2,4,03,0,3,0,4,3,3,6,3,1,3,03,99999,2,04,13,11,08,1,1,9999,1,02,968964,215.3121,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,5,2,05,2,02,02,2,9,2,3,02,0,3,0,4,1,1,4,2,1,3,09,99999,2,04,12,11,09,1,1,9999,1,04,691789,228.83412,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,1,4,3,5,2,05,1,02,04,2,9,2,3,02,0,3,0,4,1,1,3,2,1,3,04,99999,2,04,03,11,02,1,1,9999,1,04,488120,216.21515,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,2,3,12,2,04,02,2,9,2,1,01,2,9,2,9,1,1,6,4,1,3,12,99999,2,04,02,11,08,5,5,9999,1,06,016393,215.3121,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,05,2,01,03,2,9,2,3,02,0,3,0,4,2,1,1,2,1,1,99,00850,2,80,12,07,09,1,1,0283,1,07,089756,286.04265,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,2,1,13,2,05,07,1,8,2,1,01,0,3,0,4,2,1,6,3,1,1,99,00751,2,80,03,08,01,1,1,0751,1,03,646726,230.2753,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,2,1,13,2,05,07,1,8,2,3,03,0,3,0,4,2,1,6,3,1,1,99,00979,2,80,03,08,01,1,1,0326,1,03,791073,230.2753,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,2,1,13,2,05,07,1,8,2,3,03,0,3,0,4,2,1,6,3,1,1,99,00979,2,80,03,08,01,1,1,0326,1,03,168617,230.2753,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,8,2,1,1,1,2,1,13,2,05,07,1,8,2,2,02,0,3,0,4,2,1,6,3,1,1,99,00808,2,80,03,08,01,1,1,0404,8,03,651963,230.2753,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,5,2,11,2,04,06,2,9,2,4,03,0,3,0,4,2,1,6,2,1,3,07,99999,2,04,02,11,09,1,1,9999,1,01,499497,5.81619,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,2,4,3,5,2,10,2,04,05,2,9,2,1,01,0,3,0,4,1,1,6,2,1,3,07,99999,2,04,01,11,08,1,1,9999,1,01,852269,6.94346,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,2,4,3,5,2,10,2,04,05,2,9,2,1,01,0,3,0,4,1,1,6,2,1,3,07,99999,2,04,01,11,08,1,1,9999,1,01,256594,6.94346,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,2,4,3,5,2,10,2,04,05,2,9,2,3,02,0,3,0,4,1,1,6,2,1,3,07,99999,2,04,01,11,08,1,1,9999,1,01,141171,6.94346,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,2,4,3,5,2,10,2,04,05,2,9,2,3,02,0,3,0,4,1,1,6,2,1,3,07,99999,2,04,01,11,08,1,1,9999,1,01,753537,6.94346,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,2,4,2,5,2,11,2,04,05,2,9,2,4,03,0,3,0,4,1,1,6,2,1,3,04,99999,2,04,02,11,09,1,1,9999,1,01,171884,6.94346,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,2,4,2,1,2,11,2,04,06,2,9,2,4,03,0,3,0,4,1,1,6,2,1,3,04,99999,2,04,02,11,09,1,1,9999,1,01,629835,6.94346,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,2,4,2,1,2,11,2,04,06,2,9,2,3,02,0,3,0,4,1,1,3,2,1,3,04,99999,2,04,02,11,09,1,1,9999,1,01,897082,6.94346,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,2,4,2,5,2,11,2,04,06,2,9,2,5,04,0,3,0,4,2,1,5,2,1,3,12,99999,2,04,02,11,09,1,1,9999,1,01,437360,7.71793,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,1,2,4,2,5,2,11,2,04,06,2,9,2,3,02,0,3,0,4,2,1,4,2,1,3,12,99999,2,04,02,11,09,1,1,9999,1,01,226877,6.94346,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,5,2,11,2,04,05,2,9,2,4,03,0,3,0,4,1,1,6,2,1,3,03,99999,2,04,02,11,09,1,1,9999,1,01,705683,6.94346,0,0,0,0,0,0
3,1,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,5,2,11,2,04,05,2,9,2,5,04,0,3,0,4,1,1,6,2,1,3,03,99999,2,04,02,11,09,1,1,9999,1,01,493037,6.94346,0,0,0,0,0,0
